파일명,파일명 재정리,시청각기록물 등록번호,생산(수집) 등록번호,제목,유형,MIME 유형,File 유형,File 사이즈,Image 사이즈,재생시간,생산일,생산자,제공일,제공자,수집일,수집자,주제어(사업명),주제어(약어),주제어(단위과제),주제어(과업),주제어(주제),주제어(피사체유형),주제어(계절),주제어(지역),위도/경도,MD5 Checksum
2_광명_박찬호_20180415_스피돔2.jpg,A320241M320145.jpg,M-A320145,1431052-A320241,스피돔,사진류,image/jpeg,jpg,5.5 MB,2999x2000,,2017-04-15,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,0e71f9fa2b2956a898665d3ab6f2e32d
22_광명_20180416_광명익스프레스22_박찬호.jpg,A320242M320146.jpg,M-A320146,1431052-A320242,광명익스프레스,사진류,image/jpeg,jpg,5.3 MB,2000x2998,,2017-04-15,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,1ff23f07c89da13fe308e15fce11ee51
23_광명_20180416_광명익스프레스23_박찬호.jpg,A320243M320147.jpg,M-A320147,1431052-A320243,광명익스프레스,사진류,image/jpeg,jpg,5.7 MB,2999x2000,,2017-04-15,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,b1919e246944bac2161a1e19d045c727
25_광명_20180419_광명익스프레스25_박찬호.jpg,A320244M320148.jpg,M-A320148,1431052-A320244,광명익스프레스,사진류,image/jpeg,jpg,4.4 MB,2999x2000,,2017-04-19,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,d63d643eeb9f5226698c0047983be1b0
3_광명_20180308_이원익종가2_박찬호.jpg,A320245M320149.jpg,M-A320149,1431052-A320245,이원익종가,사진류,image/jpeg,jpg,4.4 MB,2989x2000,,2017-03-08,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,ec634df81febeaa5d9b9255f2b8b496c
3_광명_20180329_광명익스프레스3_박찬호.jpg,A320246M320150.jpg,M-A320150,1431052-A320246,광명익스프레스,사진류,image/jpeg,jpg,5.5 MB,2999x2000,,2017-03-29,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,a277554a0938990c237a7cac7b68f114
3_광명_20180404_광명KTX역3_박찬호.jpg,A320247M320151.jpg,M-A320151,1431052-A320247,광명KTX역,사진류,image/jpeg,jpg,4.5 MB,2999x2000,,2017-04-04,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,86e08ce3e1b110926de328598c2a908a
3_광명_20180515_광명전경3_박찬호.jpg,A320248M320152.jpg,M-A320152,1431052-A320248,광명전경,사진류,image/jpeg,jpg,7.2 MB,4004x2000,,2017-05-15,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,63a357d8803d0a81312860bfb833daf1
4_광명_20180329_광명익스프레스4_박찬호.jpg,A320249M320153.jpg,M-A320153,1431052-A320249,광명익스프레스,사진류,image/jpeg,jpg,4.9 MB,2999x2000,,2017-03-29,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,d16e74ed86d87f8a017b7834b8e8116f
4_광명_20180419_광명KTX역4_박찬호.jpg,A320250M320154.jpg,M-A320154,1431052-A320250,광명KTX역,사진류,image/jpeg,jpg,5.2 MB,2999x2000,,2017-04-19,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,50b4085687b9e8d225bd5b88c9e36a9f
4_광명_박찬호_20180413_광명동굴4.jpg,A320251M320155.jpg,M-A320155,1431052-A320251,광명동굴,사진류,image/jpeg,jpg,5.8 MB,2999x2000,,2017-04-13,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,33b0695e541b422d04d9dc6acfdd101b
5_광명_20180419_광명KTX역5_박찬호.jpg,A320252M320156.jpg,M-A320156,1431052-A320252,광명KTX역,사진류,image/jpeg,jpg,5.6 MB,2992x2000,,2018-05-20,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,a03521264eaae0490e2644b3031ccab5
5_광명_박찬호_20180415_스피돔5.jpg,A320253M320157.jpg,M-A320157,1431052-A320253,스피돔,사진류,image/jpeg,jpg,4.4 MB,2999x2000,,2017-04-15,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,0b182ae333ec91498ac0ffa12245585b
6_광명_20180515_광명전경6_박찬호.jpg,A320254M320158.jpg,M-A320158,1431052-A320254,광명전경,사진류,image/jpeg,jpg,35 MB,18744x2000,,2017-05-15,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,9ca608275dedad512892b89583d140d4
7_광명_20180422_구름산성황나무와최대숙당주_박찬호.jpg,A320255M320159.jpg,M-A320159,1431052-A320255,구름산성황나무와최대숙당주,사진류,image/jpeg,jpg,5.6 MB,2977x2000,,2017-04-22,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,9adf20dc7153f1a195205fc4856ee4fb
8_광명_20180422_구름산당숲과최대숙당주_박찬호.jpg,A320256M320160.jpg,M-A320160,1431052-A320256,구름산당숲과최대숙당주,사진류,image/jpeg,jpg,7.5 MB,2981x2000,,2017-04-22,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,43c7483698e4bb761b6e6bdd9839df63
8_광명_20180516_광명익스프레스8_박찬호.jpg,A320257M320161.jpg,M-A320161,1431052-A320257,광명익스프레스,사진류,image/jpeg,jpg,4.0 MB,2999x2000,,2017-05-16,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,07c4bb06d1f103504105278acc08e3da
8_광명_박찬호_20180415_스피돔8.jpg,A320258M320162.jpg,M-A320162,1431052-A320258,스피돔,사진류,image/jpeg,jpg,5.6 MB,2999x2000,,2017-04-15,박찬호,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,광명시,37.445584/126.864193,3e9920644b1f0e9abbff3f4300426424
광주-20180123-남한산성행궁-김낙용 (1).JPG,A320259M320163.jpg,M-A320163,1431052-A320259,남한산성행궁,사진류,image/jpeg,jpg,14 MB,5616x3744,,2018-01-23,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,10450e976fb4b045d9ee4d4bc4a510fa
광주-20180123-남한산성행궁-김낙용 (2).JPG,A320260M320164.jpg,M-A320164,1431052-A320260,남한산성행궁,사진류,image/jpeg,jpg,11 MB,5616x3744,,2018-01-23,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,0007748932a720bd9cce1ba61fa4cf15
광주-20180123-남한산성행궁-김낙용 (3).jpg,A320261M320165.jpg,M-A320165,1431052-A320261,남한산성행궁,사진류,image/jpeg,jpg,5.5 MB,3000x2000,,2018-01-23,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,499e8f6cb80df92d770a654d57a0b872
광주-20180123-남한산성행궁-김낙용 (4).jpg,A320262M320166.jpg,M-A320166,1431052-A320262,남한산성행궁,사진류,image/jpeg,jpg,4.4 MB,3000x2000,,2018-01-23,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,622d7000083c8d6ea08d6cec8e4a299a
광주-20180123-남한산초등학교-김낙용 (2).jpg,A320263M320167.jpg,M-A320167,1431052-A320263,남한산초등학교,사진류,image/jpeg,jpg,4.7 MB,3000x2000,,2018-01-23,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,60fe0066c7b2c774c12010c030dabcb3
광주-20180123-남한산초등학교-김낙용.jpg,A320264M320168.jpg,M-A320168,1431052-A320264,남한산초등학교,사진류,image/jpeg,jpg,11 MB,5499x3666,,2018-01-23,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,95d649555da1884a42d7dc9b32dbf1b3
광주-20180129-남한산성 남문-김낙용 (2).jpg,A320265M320169.jpg,M-A320169,1431052-A320265,남한산성 남문,사진류,image/jpeg,jpg,6.9 MB,3000x2000,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,c5bbd14dc855d9d71a6fce3bed9a2e02
광주-20180129-남한산성 남문-김낙용.JPG,A320266M320170.jpg,M-A320170,1431052-A320266,남한산성 남문,사진류,image/jpeg,jpg,18 MB,5616x3744,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,807c7d60acd4b7ba54fa4d797311f791
광주-20180129-남한산성 북문-김낙용 (2).jpg,A320267M320171.jpg,M-A320171,1431052-A320267,남한산성 북문,사진류,image/jpeg,jpg,5.6 MB,3000x2000,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,1469e091c7d187394097bac47e3911bb
광주-20180129-남한산성 북문-김낙용.JPG,A320268M320172.jpg,M-A320172,1431052-A320268,남한산성 북문,사진류,image/jpeg,jpg,14 MB,5616x3744,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,d1ede113206b54112c1c814b65b4eb65
광주-20180129-남한산성 성곽-김낙용 (1).JPG,A320269M320173.jpg,M-A320173,1431052-A320269,남한산성 성곽,사진류,image/jpeg,jpg,12 MB,5616x3744,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,2b962690099ed30fa3b91eeb50e3670e
광주-20180129-남한산성 성곽-김낙용 (2).JPG,A320270M320174.jpg,M-A320174,1431052-A320270,남한산성 성곽,사진류,image/jpeg,jpg,13 MB,5616x3744,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,7f77164ee9c7eddc7348b5df24263dcb
광주-20180129-남한산성 성곽-김낙용 (3).jpg,A320271M320175.jpg,M-A320175,1431052-A320271,남한산성 성곽,사진류,image/jpeg,jpg,4.9 MB,3000x2000,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,bb5acb858f0ea26bc547abe2731e8534
광주-20180129-남한산성 성곽-김낙용 (4).jpg,A320272M320176.jpg,M-A320176,1431052-A320272,남한산성 성곽,사진류,image/jpeg,jpg,5.3 MB,3000x2000,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,5ebd6e9b8134232ad83dcb8d1982feaf
광주-20180129-남한산성 수어장대-김낙용 (1).JPG,A320273M320177.jpg,M-A320177,1431052-A320273,남한산성 수어장대,사진류,image/jpeg,jpg,12 MB,5616x3744,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,b67cddead93ccadc74832b93bd59dac9
광주-20180129-남한산성 수어장대-김낙용 (2).JPG,A320274M320178.jpg,M-A320178,1431052-A320274,남한산성 수어장대,사진류,image/jpeg,jpg,12 MB,5616x3744,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,2dc9443a7cddea64bda8019ff2f88f09
광주-20180129-남한산성 수어장대-김낙용 (3).jpg,A320275M320179.jpg,M-A320179,1431052-A320275,남한산성 수어장대,사진류,image/jpeg,jpg,5.0 MB,3000x2000,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,e503eec606c993ce83e8cf8ca86f5419
광주-20180129-남한산성 수어장대-김낙용 (4).jpg,A320276M320180.jpg,M-A320180,1431052-A320276,남한산성 수어장대,사진류,image/jpeg,jpg,4.6 MB,3000x2000,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,c4c44f1265a40a03cf2c8f55afd1f051
광주-20180129-남한산성 연무관-김낙용 (2).jpg,A320277M320181.jpg,M-A320181,1431052-A320277,남한산성 연무관,사진류,image/jpeg,jpg,5.4 MB,3000x2000,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,0867198a7d1b6b86e29742132e56952d
광주-20180129-남한산성 연무관-김낙용.JPG,A320278M320182.jpg,M-A320182,1431052-A320278,남한산성 연무관,사진류,image/jpeg,jpg,14 MB,5616x3744,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,c277df3550890fc6d09ac836b00ce46a
광주-20180129-남한산성 침괘정-김낙용 (2).jpg,A320279M320183.jpg,M-A320183,1431052-A320279,남한산성 침괘정,사진류,image/jpeg,jpg,6.1 MB,3000x2000,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,5788a9103d398fd3fb6a0dfb5c70c9a7
광주-20180129-남한산성 침괘정-김낙용.JPG,A320280M320184.jpg,M-A320184,1431052-A320280,남한산성 침괘정,사진류,image/jpeg,jpg,12 MB,5616x3744,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,5cc2fd0a3281868a7c2b8326ee15cf8c
광주-20180129-남한산성 행궁-김낙용 (2).jpg,A320281M320185.jpg,M-A320185,1431052-A320281,남한산성 행궁,사진류,image/jpeg,jpg,6.4 MB,3000x2000,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,48015a5de708ec5629a8da23e8399912
광주-20180129-남한산성 행궁-김낙용.JPG,A320282M320186.jpg,M-A320186,1431052-A320282,남한산성 행궁,사진류,image/jpeg,jpg,16 MB,5616x3744,,2018-01-29,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,44ddf1622d7ac670fa82182eeaf3fcaf
광주-20180213-우즈베키스탄 이주민 사남의 가족-김낙용 (2).JPG,A320283M320187.jpg,M-A320187,1431052-A320283,우즈베키스탄 이주민 사남의 가족,사진류,image/jpeg,jpg,12 MB,5616x3744,,2018-02-13,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,acb98201a68fd53492fe2bee807197e8
광주-20180213-우즈베키스탄 이주민 사남의 가족-김낙용 (3).jpg,A320284M320188.jpg,M-A320188,1431052-A320284,우즈베키스탄 이주민 사남의 가족,사진류,image/jpeg,jpg,4.8 MB,3000x2000,,2018-02-13,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,cb52558a61185edbdc81ae90a8d972b7
광주-20180217-광주 시가지-김낙용 (2).JPG,A320285M320189.jpg,M-A320189,1431052-A320285,광주 시가지,사진류,image/jpeg,jpg,13 MB,5616x3744,,2018-02-17,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,b177a1527321db6da4c2923a82355820
광주-20180217-광주 시가지-김낙용 (3).jpg,A320286M320190.jpg,M-A320190,1431052-A320286,광주 시가지,사진류,image/jpeg,jpg,5.6 MB,3000x2000,,2018-02-17,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,af1233f40ea22c7db4df890ed26a3ed5
광주-20180217-남한산성 동문-김낙용 (2).jpg,A320287M320191.jpg,M-A320191,1431052-A320287,남한산성 동문,사진류,image/jpeg,jpg,5.5 MB,3000x2000,,2018-02-17,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,d4e3b817fe76f76479189d1b285fe3ce
광주-20180217-남한산성 동문-김낙용.JPG,A320288M320192.jpg,M-A320192,1431052-A320288,남한산성 동문,사진류,image/jpeg,jpg,14 MB,5616x3744,,2018-02-17,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,1d4e8a9811e3512a0d12b769e21aa620
광주-20180217-초월읍지월리-김낙용 (1).JPG,A320289M320193.jpg,M-A320193,1431052-A320289,초월읍지월리,사진류,image/jpeg,jpg,11 MB,5616x3744,,2018-02-17,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,32dca6573f54abd26b40af6b23963acf
광주-20180217-초월읍지월리-김낙용 (2).JPG,A320290M320194.jpg,M-A320194,1431052-A320290,초월읍지월리,사진류,image/jpeg,jpg,11 MB,5616x3744,,2018-02-17,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,e764aeaa8d342f0e2185bd3ecd66515c
광주-20180217-초월읍지월리-김낙용 (3).jpg,A320291M320195.jpg,M-A320195,1431052-A320291,초월읍지월리,사진류,image/jpeg,jpg,4.1 MB,3000x2000,,2018-02-17,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,a5a6899d1aecb48f7d64f2e5b0551ff1
광주-20180217-초월읍지월리-김낙용 (4).jpg,A320292M320196.jpg,M-A320196,1431052-A320292,초월읍지월리,사진류,image/jpeg,jpg,4.4 MB,3000x2000,,2018-02-17,김낙용,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,광주시,37.403925/127.301615,c6a3ec375f214114f2a9d6b1dd73f231
부천_20180324_일우정밀 금형제작도구_박수정_14.jpg,A320464M320368.jpg,M-A320368,1431052-A320464,일우정밀 금형제작도구 ,사진류,image/jpeg,jpg,3.8 MB,3000x2000,,2018-03-24,박수정,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,사물,,부천시,37.503843/126.788435,4ec5838209a5b6a70b2edfcdabe724e4
부천_20180324_일우정밀 금형제작설비_박수정_10.jpg,A320465M320369.jpg,M-A320369,1431052-A320465,일우정밀 금형제작설비 ,사진류,image/jpeg,jpg,3.7 MB,3000x2000,,2018-03-24,박수정,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,사물,,부천시,37.503843/126.788435,ae8198fcffde9d8da6ffc71b4a5acffc
부천_20180324_일우정밀 금형제작설비_박수정_12.jpg,A320466M320370.jpg,M-A320370,1431052-A320466,일우정밀 금형제작설비 ,사진류,image/jpeg,jpg,4.5 MB,3000x2000,,2018-03-24,박수정,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,사물,,부천시,37.503843/126.788435,04729af022b9a2de5f10429cdd2d7f4e
부천_20180324_일우정밀 기계_박수정_11.jpg,A320467M320371.jpg,M-A320371,1431052-A320467,일우정밀 기계 ,사진류,image/jpeg,jpg,4.1 MB,3000x2000,,2018-03-24,박수정,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,사물,,부천시,37.503843/126.788435,671c206ef0e10d34ec02f8b6033411c7
부천_20180324_일우정밀 기계_박수정_13.jpg,A320468M320372.jpg,M-A320372,1431052-A320468,일우정밀 기계 ,사진류,image/jpeg,jpg,5.9 MB,3556x2000,,2018-03-24,박수정,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,사물,,부천시,37.503843/126.788435,bba47ce11e7323a68da4f6b9ea191568
부천_20180324_일우정밀 기계_박수정_8.jpg,A320469M320373.jpg,M-A320373,1431052-A320469,일우정밀 기계 ,사진류,image/jpeg,jpg,3.5 MB,3000x2000,,2018-03-24,박수정,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,사물,,부천시,37.503843/126.788435,e4bf9b1d18b59acccceb1c32e79605d2
부천_20180324_일우정밀 기계_박수정_9.jpg,A320470M320374.jpg,M-A320374,1431052-A320470,일우정밀 기계 ,사진류,image/jpeg,jpg,4.1 MB,3000x2000,,2018-03-24,박수정,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,사물,,부천시,37.503843/126.788435,8ad3083b22ac8fc35ef4b75345514e5c
부천_20180324_일우정밀 보호구_박수정_16.jpg,A320471M320375.jpg,M-A320375,1431052-A320471,일우정밀 보호구,사진류,image/jpeg,jpg,3.5 MB,3000x2000,,2018-03-24,박수정,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,사물,,부천시,37.503843/126.788435,33f509192f5c3032c410965e2433c71f
부천_20180324_일우정밀 제작노트_박수정_15.jpg,A320472M320376.jpg,M-A320376,1431052-A320472,일우정밀 제작노트,사진류,image/jpeg,jpg,3.6 MB,3000x2000,,2018-03-24,박수정,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,사물,,부천시,37.503843/126.788435,ffb27bbd5397765b92fd2076b5a5a41e
부천_20180324_일우정밀 제작품_박수정_17.jpg,A320473M320377.jpg,M-A320377,1431052-A320473,일우정밀 제작품 ,사진류,image/jpeg,jpg,5.5 MB,3000x2000,,2018-03-24,박수정,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,사물,,부천시,37.503843/126.788435,67973231b4c354ecbf6f4bb1033dc94a
부천_20180406_경기예술고등학교 밸브함_박수정_20.jpg,A320474M320378.jpg,M-A320378,1431052-A320474,일우정밀 제작품 ,사진류,image/jpg,jpg,64 MB,5760x3841,,2018-03-25,박수정,2018-08-08,최연하,2018-08-23,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,사물,,부천시,37.503843/126.788435,2a79a724fdca98fef159a5fe747aef61
성남_20180423_창간호#4_안한식.jpg,A320533M320437.jpg,M-A320437,1431052-A320533,창간호 ,사진류,image/jpeg,jpg,4.2 MB,3010x2000,,2018-04-23,안한식,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,사물,,성남시,37.407857/127.116577,5f509334e6da11104a878d7644566405
성남_20180423_창간호#5_안한식.jpg,A320534M320438.jpg,M-A320438,1431052-A320534,창간호 ,사진류,image/jpeg,jpg,3.2 MB,2667x2000,,2018-04-23,안한식,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,사물,,성남시,37.407857/127.116577,10407d1e0a9af369f69d0c533a525e6f
성남_20180423_창간호#6_안한식.jpg,A320535M320439.jpg,M-A320439,1431052-A320535,창간호 ,사진류,image/jpeg,jpg,3.2 MB,2666x2000,,2018-04-23,안한식,2018-08-07,최연하,2018-08-22,이상민,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,사물,,성남시,37.407857/127.116577,a4e08911cbdb3e0bfbde555b5535d269
